t1,t2,value
5.1362546559,1.8949289022,0.457
5.1362546559,1.9447954522,0.97
5.1362546559,1.9946620023,0.446
5.1362546559,2.0445285523,0.952
5.1362546559,2.0943951024,0.842
5.1362546559,2.1442616525,0.811
5.1362546559,2.1941282025,0.845
5.1362546559,2.2439947526,0.727
5.1362546559,2.2938613026,0.672
5.1362546559,2.3437278527,1.056
5.1362546559,2.3935944027,0.714
5.1362546559,2.4434609528,0.832
5.1362546559,2.4933275028,1.138
5.1362546559,2.5431940529,0.974
5.1362546559,2.593060603,0.984
5.1362546559,2.642927153,1.269
5.1362546559,2.6927937031,0.839
5.1362546559,2.7426602531,0.917
5.1362546559,2.7925268032,0.874
5.1362546559,2.8423933532,1.088
5.1362546559,2.8922599033,0.995
5.1362546559,2.9421264534,1.238
5.1362546559,2.9919930034,1.134
5.1362546559,3.0418595535,1.049
5.1362546559,3.0917261035,0.861
5.1362546559,3.1415926536,1.222
5.1362546559,3.1914592036,0.774
5.1362546559,3.2413257537,1.111
5.1362546559,3.2911923038,0.728
5.1362546559,3.3410588538,1.175
5.1362546559,3.3909254039,1.022
5.1362546559,3.4407919539,0.817
5.1362546559,3.490658504,0.808
5.1362546559,3.540525054,1.09
5.1362546559,3.5903916041,0.742
5.1362546559,3.6402581542,0.95
5.1362546559,3.6901247042,0.789
5.1362546559,3.7399912543,0.989
5.1362546559,3.7898578043,0.826
5.1362546559,3.8397243544,1.083
5.1362546559,3.8895909044,1.078
5.1362546559,3.9394574545,1.043
5.1362546559,3.9893240046,0.727
5.1362546559,4.0391905546,0.824
5.1362546559,4.0890571047,0.641
5.1362546559,4.1389236547,0.341
5.1362546559,4.1887902048,0.292
5.1362546559,4.2386567548,0.623
5.1362546559,4.2885233049,0.486
5.1362546559,4.338389855,0.337
5.1362546559,4.388256405,0.44
5.1362546559,4.4381229551,0.272
5.1362546559,4.4879895051,0.329
5.1362546559,4.5378560552,0.238
5.1362546559,4.5877226052,0.345
5.1362546559,4.6375891553,0.131
5.1362546559,4.6874557054,0.259
5.1362546559,4.7373222554,0.43
5.1362546559,4.7871888055,0.274
5.1362546559,4.8370553555,0.308
5.1362546559,4.8869219056,0.147
5.1362546559,4.9367884556,0.115
5.1362546559,4.9866550057,0.122
5.1362546559,5.0365215558,0.123
5.1362546559,5.0863881058,0.119
5.1362546559,5.1362546559,0.11
5.1362546559,5.1861212059,0.105
5.1362546559,5.235987756,0.109
5.1362546559,5.285854306,0.116
5.1362546559,5.3357208561,0.125
5.1362546559,5.3855874062,0.137
5.1362546559,5.4354539562,0.142
5.1362546559,5.4853205063,0.113
5.1362546559,5.5351870563,0.126
5.1362546559,5.5850536064,0.142
5.1362546559,5.6349201564,0.16
5.1362546559,5.6847867065,0.123
5.1362546559,5.7346532566,0.2
5.1362546559,5.7845198066,0.116
5.1362546559,5.8343863567,0.13
5.1362546559,5.8842529067,0.155
5.1362546559,5.9341194568,0.27
5.1362546559,5.9839860068,0.378
5.1362546559,6.0338525569,0.278
5.1362546559,6.083719107,0.243
5.1362546559,6.133585657,0.254
5.1362546559,6.1834522071,0.154
5.1362546559,6.2333187571,0.169
5.1861212059,0.0,0.141
5.1861212059,0.0498665501,0.211
5.1861212059,0.0997331001,0.201
5.1861212059,0.1495996502,0.156
5.1861212059,0.1994662002,0.185
5.1861212059,0.2493327503,0.221
5.1861212059,0.2991993003,0.192
5.1861212059,0.3490658504,0.185
5.1861212059,0.3989324005,0.224
5.1861212059,0.4487989505,0.193
5.1861212059,0.4986655006,0.164
5.1861212059,0.5485320506,0.217
5.1861212059,0.5983986007,0.165
5.1861212059,0.6482651507,0.213
5.1861212059,0.6981317008,0.2
5.1861212059,0.7479982509,0.166
5.1861212059,0.7978648009,0.201
5.1861212059,0.847731351,0.183
5.1861212059,0.897597901,0.152
5.1861212059,0.9474644511,0.154
5.1861212059,0.9973310011,0.174
5.1861212059,1.0471975512,0.162
5.1861212059,1.0970641013,0.162
5.1861212059,1.1469306513,0.154
5.1861212059,1.1967972014,0.151
5.1861212059,1.2466637514,0.159
5.1861212059,1.2965303015,0.173
5.1861212059,1.3463968515,0.15
5.1861212059,1.3962634016,0.194
5.1861212059,1.4461299517,0.287
5.1861212059,1.4959965017,0.206
5.1861212059,1.5458630518,0.499
5.1861212059,1.5957296018,0.255
5.1861212059,1.6455961519,0.523
5.1861212059,1.6954627019,0.601
5.1861212059,1.745329252,0.807
5.1861212059,1.7951958021,0.472
5.1861212059,1.8450623521,0.61
5.1861212059,1.8949289022,0.804
5.1861212059,1.9447954522,0.752
5.1861212059,1.9946620023,0.638
5.1861212059,2.0445285523,0.992
5.1861212059,2.0943951024,0.756
5.1861212059,2.1442616525,0.845
5.1861212059,2.1941282025,0.586
5.1861212059,2.2439947526,0.843
5.1861212059,2.2938613026,0.795
5.1861212059,2.3437278527,0.886
5.1861212059,2.3935944027,0.764
5.1861212059,2.4434609528,1.094
5.1861212059,2.4933275028,1.091
5.1861212059,2.5431940529,0.941
5.1861212059,2.593060603,1.168
5.1861212059,2.642927153,1.327
5.1861212059,2.6927937031,0.852
5.1861212059,2.7426602531,1.084
5.1861212059,2.7925268032,0.927
5.1861212059,2.8423933532,1.069
5.1861212059,2.8922599033,1.016
5.1861212059,2.9421264534,0.921
5.1861212059,2.9919930034,0.718
5.1861212059,3.0418595535,1.223
5.1861212059,3.0917261035,0.771
5.1861212059,3.1415926536,1.029
5.1861212059,3.1914592036,0.608
5.1861212059,3.2413257537,1.147
5.1861212059,3.2911923038,0.926
5.1861212059,3.3410588538,1.104
5.1861212059,3.3909254039,0.937
5.1861212059,3.4407919539,0.807
5.1861212059,3.490658504,0.818
5.1861212059,3.540525054,1.041
5.1861212059,3.5903916041,0.725
5.1861212059,3.6402581542,0.884
5.1861212059,3.6901247042,0.854
5.1861212059,3.7399912543,0.895
5.1861212059,3.7898578043,0.821
5.1861212059,3.8397243544,0.894
5.1861212059,3.8895909044,0.855
5.1861212059,3.9394574545,0.632
5.1861212059,3.9893240046,0.781
5.1861212059,4.0391905546,0.876
5.1861212059,4.0890571047,0.394
5.1861212059,4.1389236547,0.689
5.1861212059,4.1887902048,0.506
5.1861212059,4.2386567548,0.276
5.1861212059,4.2885233049,0.576
5.1861212059,4.338389855,0.362
5.1861212059,4.388256405,0.232
5.1861212059,4.4381229551,0.32
5.1861212059,4.4879895051,0.305
5.1861212059,4.5378560552,0.385
5.1861212059,4.5877226052,0.119
5.1861212059,4.6375891553,0.137
5.1861212059,4.6874557054,0.387
5.1861212059,4.7373222554,0.273
5.1861212059,4.7871888055,0.361
5.1861212059,4.8370553555,0.262
5.1861212059,4.8869219056,0.121
5.1861212059,4.9367884556,0.106
5.1861212059,4.9866550057,0.115
5.1861212059,5.0365215558,0.115
5.1861212059,5.0863881058,0.109
5.1861212059,5.1362546559,0.104
5.1861212059,5.1861212059,0.105
5.1861212059,5.235987756,0.105
5.1861212059,5.285854306,0.104
5.1861212059,5.3357208561,0.105
5.1861212059,5.3855874062,0.111
5.1861212059,5.4354539562,0.135
5.1861212059,5.4853205063,0.143
5.1861212059,5.5351870563,0.111
5.1861212059,5.5850536064,0.139
5.1861212059,5.6349201564,0.137
5.1861212059,5.6847867065,0.186
5.1861212059,5.7346532566,0.141
5.1861212059,5.7845198066,0.186
5.1861212059,5.8343863567,0.108
5.1861212059,5.8842529067,0.204
5.1861212059,5.9341194568,0.253
5.1861212059,5.9839860068,0.234
5.1861212059,6.0338525569,0.18
5.1861212059,6.083719107,0.164
5.1861212059,6.133585657,0.231
5.1861212059,6.1834522071,0.214
5.1861212059,6.2333187571,0.142
5.235987756,0.0,0.156
5.235987756,0.0498665501,0.162
5.235987756,0.0997331001,0.22
5.235987756,0.1495996502,0.192
5.235987756,0.1994662002,0.166
5.235987756,0.2493327503,0.209
5.235987756,0.2991993003,0.194
5.235987756,0.3490658504,0.171
5.235987756,0.3989324005,0.191
5.235987756,0.4487989505,0.207
5.235987756,0.4986655006,0.197
5.235987756,0.5485320506,0.159
5.235987756,0.5983986007,0.214
5.235987756,0.6482651507,0.181
5.235987756,0.6981317008,0.185
5.235987756,0.7479982509,0.215
5.235987756,0.7978648009,0.167
5.235987756,0.847731351,0.199
5.235987756,0.897597901,0.205
5.235987756,0.9474644511,0.157
5.235987756,0.9973310011,0.13
5.235987756,1.0471975512,0.149
5.235987756,1.0970641013,0.175
5.235987756,1.1469306513,0.172
5.235987756,1.1967972014,0.185
5.235987756,1.2466637514,0.192
5.235987756,1.2965303015,0.207
5.235987756,1.3463968515,0.178
5.235987756,1.3962634016,0.216
5.235987756,1.4461299517,0.151
5.235987756,1.4959965017,0.179
5.235987756,1.5458630518,0.345
5.235987756,1.5957296018,0.275
5.235987756,1.6455961519,0.289
5.235987756,1.6954627019,0.47
5.235987756,1.745329252,0.654
5.235987756,1.7951958021,0.507
5.235987756,1.8450623521,0.39
5.235987756,1.8949289022,0.659
5.235987756,1.9447954522,0.369
5.235987756,1.9946620023,0.231
5.235987756,2.0445285523,0.586
5.235987756,2.0943951024,0.812
5.235987756,2.1442616525,0.476
5.235987756,2.1941282025,0.739
5.235987756,2.2439947526,0.636
5.235987756,2.2938613026,0.786
5.235987756,2.3437278527,0.722
5.235987756,2.3935944027,0.77
5.235987756,2.4434609528,0.938
5.235987756,2.4933275028,0.798
5.235987756,2.5431940529,0.719
5.235987756,2.593060603,1.322
5.235987756,2.642927153,0.805
5.235987756,2.6927937031,0.918
5.235987756,2.7426602531,0.723
5.235987756,2.7925268032,0.761
5.235987756,2.8423933532,1.165
5.235987756,2.8922599033,1.197
5.235987756,2.9421264534,0.729
5.235987756,2.9919930034,0.988
5.235987756,3.0418595535,1.041
5.235987756,3.0917261035,1.253
5.235987756,3.1415926536,0.761
5.235987756,3.1914592036,1.046
5.235987756,3.2413257537,0.782
5.235987756,3.2911923038,0.79
5.235987756,3.3410588538,0.388
5.235987756,3.3909254039,1.203
5.235987756,3.4407919539,1.092
5.235987756,3.490658504,1.008
5.235987756,3.540525054,0.755
5.235987756,3.5903916041,0.857
5.235987756,3.6402581542,0.72
5.235987756,3.6901247042,0.642
5.235987756,3.7399912543,0.923
5.235987756,3.7898578043,0.465
5.235987756,3.8397243544,0.96
5.235987756,3.8895909044,1.013
5.235987756,3.9394574545,0.644
5.235987756,3.9893240046,0.669
5.235987756,4.0391905546,0.853
5.235987756,4.0890571047,0.595
5.235987756,4.1389236547,0.519
5.235987756,4.1887902048,0.221
5.235987756,4.2386567548,0.283
5.235987756,4.2885233049,0.377
5.235987756,4.338389855,0.361
5.235987756,4.388256405,0.25
5.235987756,4.4381229551,0.222
5.235987756,4.4879895051,0.097
5.235987756,4.5378560552,0.136
5.235987756,4.5877226052,0.145
5.235987756,4.6375891553,0.119
5.235987756,4.6874557054,0.227
5.235987756,4.7373222554,0.334
5.235987756,4.7871888055,0.156
5.235987756,4.8370553555,0.136
5.235987756,4.8869219056,0.1
5.235987756,4.9367884556,0.103
5.235987756,4.9866550057,0.108
5.235987756,5.0365215558,0.107
5.235987756,5.0863881058,0.102
5.235987756,5.1362546559,0.103
5.235987756,5.1861212059,0.104
5.235987756,5.235987756,0.102
5.235987756,5.285854306,0.1
5.235987756,5.3357208561,0.102
5.235987756,5.3855874062,0.106
5.235987756,5.4354539562,0.106
5.235987756,5.4853205063,0.127
5.235987756,5.5351870563,0.145
5.235987756,5.5850536064,0.101
5.235987756,5.6349201564,0.138
5.235987756,5.6847867065,0.165
5.235987756,5.7346532566,0.154
5.235987756,5.7845198066,0.192
5.235987756,5.8343863567,0.174
5.235987756,5.8842529067,0.119
5.235987756,5.9341194568,0.116
5.235987756,5.9839860068,0.147
5.235987756,6.0338525569,0.241
5.235987756,6.083719107,0.261
5.235987756,6.133585657,0.186
5.235987756,6.1834522071,0.203
5.235987756,6.2333187571,0.16
5.285854306,0.0,0.201
5.285854306,0.0498665501,0.167
5.285854306,0.0997331001,0.176
5.285854306,0.1495996502,0.213
5.285854306,0.1994662002,0.207
5.285854306,0.2493327503,0.207
5.285854306,0.2991993003,0.211
5.285854306,0.3490658504,0.191
5.285854306,0.3989324005,0.202
5.285854306,0.4487989505,0.203
5.285854306,0.4986655006,0.19
5.285854306,0.5485320506,0.19
5.285854306,0.5983986007,0.162
5.285854306,0.6482651507,0.214
5.285854306,0.6981317008,0.182
5.285854306,0.7479982509,0.171
5.285854306,0.7978648009,0.22
5.285854306,0.847731351,0.175
5.285854306,0.897597901,0.181
5.285854306,0.9474644511,0.195
5.285854306,0.9973310011,0.156
5.285854306,1.0471975512,0.191
5.285854306,1.0970641013,0.198
5.285854306,1.1469306513,0.133
5.285854306,1.1967972014,0.199
5.285854306,1.2466637514,0.194
5.285854306,1.2965303015,0.15
5.285854306,1.3463968515,0.194
5.285854306,1.3962634016,0.159
5.285854306,1.4461299517,0.169
5.285854306,1.4959965017,0.179
5.285854306,1.5458630518,0.167
5.285854306,1.5957296018,0.17
5.285854306,1.6455961519,0.26
5.285854306,1.6954627019,0.308
5.285854306,1.745329252,0.51
5.285854306,1.7951958021,0.513
5.285854306,1.8450623521,0.512
5.285854306,1.8949289022,0.708
5.285854306,1.9447954522,0.535
5.285854306,1.9946620023,0.616
5.285854306,2.0445285523,0.79
5.285854306,2.0943951024,0.596
5.285854306,2.1442616525,0.584
5.285854306,2.1941282025,0.89
5.285854306,2.2439947526,0.66
5.285854306,2.2938613026,0.357
5.285854306,2.3437278527,0.462
5.285854306,2.3935944027,0.742
5.285854306,2.4434609528,0.902
5.285854306,2.4933275028,0.675
5.285854306,2.5431940529,0.692
5.285854306,2.593060603,0.844
5.285854306,2.642927153,0.823
5.285854306,2.6927937031,1.106
5.285854306,2.7426602531,0.885
5.285854306,2.7925268032,0.655
5.285854306,2.8423933532,0.935
5.285854306,2.8922599033,0.971
5.285854306,2.9421264534,1.133
5.285854306,2.9919930034,1.18
5.285854306,3.0418595535,0.791
5.285854306,3.0917261035,0.996
5.285854306,3.1415926536,1.033
5.285854306,3.1914592036,0.978
5.285854306,3.2413257537,0.946
5.285854306,3.2911923038,0.783
5.285854306,3.3410588538,1.081
5.285854306,3.3909254039,0.929
5.285854306,3.4407919539,0.755
5.285854306,3.490658504,0.809
5.285854306,3.540525054,0.904
5.285854306,3.5903916041,0.773
5.285854306,3.6402581542,0.752
5.285854306,3.6901247042,0.696
5.285854306,3.7399912543,0.789
5.285854306,3.7898578043,0.725
5.285854306,3.8397243544,0.419
5.285854306,3.8895909044,0.706
5.285854306,3.9394574545,0.65
5.285854306,3.9893240046,0.783
5.285854306,4.0391905546,0.766
5.285854306,4.0890571047,0.481
5.285854306,4.1389236547,0.835
5.285854306,4.1887902048,0.327
5.285854306,4.2386567548,0.343
5.285854306,4.2885233049,0.339
5.285854306,4.338389855,0.242
5.285854306,4.388256405,0.147
5.285854306,4.4381229551,0.16
5.285854306,4.4879895051,0.145
5.285854306,4.5378560552,0.145
5.285854306,4.5877226052,0.141
5.285854306,4.6375891553,0.122
5.285854306,4.6874557054,0.241
5.285854306,4.7373222554,0.263
5.285854306,4.7871888055,0.111
5.285854306,4.8370553555,0.156
5.285854306,4.8869219056,0.106
5.285854306,4.9367884556,0.1
5.285854306,4.9866550057,0.102
5.285854306,5.0365215558,0.1
5.285854306,5.0863881058,0.101
5.285854306,5.1362546559,0.104
5.285854306,5.1861212059,0.104
5.285854306,5.235987756,0.1
5.285854306,5.285854306,0.096
5.285854306,5.3357208561,0.098
5.285854306,5.3855874062,0.107
5.285854306,5.4354539562,0.119
5.285854306,5.4853205063,0.127
5.285854306,5.5351870563,0.106
5.285854306,5.5850536064,0.149
5.285854306,5.6349201564,0.107
5.285854306,5.6847867065,0.137
5.285854306,5.7346532566,0.164
5.285854306,5.7845198066,0.12
5.285854306,5.8343863567,0.178
5.285854306,5.8842529067,0.126
5.285854306,5.9341194568,0.184
5.285854306,5.9839860068,0.177
5.285854306,6.0338525569,0.167
5.285854306,6.083719107,0.22
5.285854306,6.133585657,0.217
5.285854306,6.1834522071,0.178
5.285854306,6.2333187571,0.209
5.3357208561,0.0,0.199
5.3357208561,0.0498665501,0.193
5.3357208561,0.0997331001,0.184
5.3357208561,0.1495996502,0.171
5.3357208561,0.1994662002,0.21
5.3357208561,0.2493327503,0.196
5.3357208561,0.2991993003,0.223
5.3357208561,0.3490658504,0.209
5.3357208561,0.3989324005,0.196
5.3357208561,0.4487989505,0.183
5.3357208561,0.4986655006,0.215
5.3357208561,0.5485320506,0.187
5.3357208561,0.5983986007,0.197
5.3357208561,0.6482651507,0.168
5.3357208561,0.6981317008,0.224
5.3357208561,0.7479982509,0.181
5.3357208561,0.7978648009,0.172
5.3357208561,0.847731351,0.223
5.3357208561,0.897597901,0.175
5.3357208561,0.9474644511,0.186
5.3357208561,0.9973310011,0.209
5.3357208561,1.0471975512,0.175
5.3357208561,1.0970641013,0.185
5.3357208561,1.1469306513,0.184
5.3357208561,1.1967972014,0.174
5.3357208561,1.2466637514,0.153
5.3357208561,1.2965303015,0.137
5.3357208561,1.3463968515,0.172
5.3357208561,1.3962634016,0.144
5.3357208561,1.4461299517,0.145
5.3357208561,1.4959965017,0.162
5.3357208561,1.5458630518,0.144
5.3357208561,1.5957296018,0.153
5.3357208561,1.6455961519,0.223
5.3357208561,1.6954627019,0.293
5.3357208561,1.745329252,0.341
5.3357208561,1.7951958021,0.425
5.3357208561,1.8450623521,0.287
5.3357208561,1.8949289022,0.394
5.3357208561,1.9447954522,0.271
5.3357208561,1.9946620023,0.4
5.3357208561,2.0445285523,0.505
5.3357208561,2.0943951024,0.509
5.3357208561,2.1442616525,0.441
5.3357208561,2.1941282025,0.752
5.3357208561,2.2439947526,0.56
5.3357208561,2.2938613026,0.758
5.3357208561,2.3437278527,0.683
5.3357208561,2.3935944027,0.593
5.3357208561,2.4434609528,0.842
5.3357208561,2.4933275028,0.54
5.3357208561,2.5431940529,0.716
5.3357208561,2.593060603,1.191
5.3357208561,2.642927153,0.956
5.3357208561,2.6927937031,1.023
5.3357208561,2.7426602531,1.03
5.3357208561,2.7925268032,0.936
5.3357208561,2.8423933532,0.866
5.3357208561,2.8922599033,0.889
5.3357208561,2.9421264534,0.681
5.3357208561,2.9919930034,0.819
5.3357208561,3.0418595535,1.034
5.3357208561,3.0917261035,0.972
5.3357208561,3.1415926536,0.876
5.3357208561,3.1914592036,1.037
5.3357208561,3.2413257537,0.553
5.3357208561,3.2911923038,0.719
5.3357208561,3.3410588538,0.661
5.3357208561,3.3909254039,0.584
5.3357208561,3.4407919539,0.772
5.3357208561,3.490658504,1.031
5.3357208561,3.540525054,0.805
5.3357208561,3.5903916041,0.94
5.3357208561,3.6402581542,0.602
5.3357208561,3.6901247042,0.922
5.3357208561,3.7399912543,0.747
5.3357208561,3.7898578043,0.931
5.3357208561,3.8397243544,0.567
5.3357208561,3.8895909044,0.625
5.3357208561,3.9394574545,0.605
5.3357208561,3.9893240046,0.438
5.3357208561,4.0391905546,0.404
5.3357208561,4.0890571047,0.339
5.3357208561,4.1389236547,0.581
5.3357208561,4.1887902048,0.507
5.3357208561,4.2386567548,0.287
5.3357208561,4.2885233049,0.254
5.3357208561,4.338389855,0.205
5.3357208561,4.388256405,0.153
5.3357208561,4.4381229551,0.142
5.3357208561,4.4879895051,0.137
5.3357208561,4.5378560552,0.115
5.3357208561,4.5877226052,0.122
5.3357208561,4.6375891553,0.132
5.3357208561,4.6874557054,0.111
5.3357208561,4.7373222554,0.222
5.3357208561,4.7871888055,0.13
5.3357208561,4.8370553555,0.199
5.3357208561,4.8869219056,0.104
5.3357208561,4.9367884556,0.099
5.3357208561,4.9866550057,0.098
5.3357208561,5.0365215558,0.097
5.3357208561,5.0863881058,0.1
5.3357208561,5.1362546559,0.103
5.3357208561,5.1861212059,0.101
5.3357208561,5.235987756,0.096
5.3357208561,5.285854306,0.092
5.3357208561,5.3357208561,0.091
5.3357208561,5.3855874062,0.098
5.3357208561,5.4354539562,0.112
5.3357208561,5.4853205063,0.127
5.3357208561,5.5351870563,0.138
5.3357208561,5.5850536064,0.087
5.3357208561,5.6349201564,0.147
5.3357208561,5.6847867065,0.106
5.3357208561,5.7346532566,0.214
5.3357208561,5.7845198066,0.173
5.3357208561,5.8343863567,0.167
5.3357208561,5.8842529067,0.182
5.3357208561,5.9341194568,0.162
5.3357208561,5.9839860068,0.171
5.3357208561,6.0338525569,0.132
5.3357208561,6.083719107,0.195
5.3357208561,6.133585657,0.158
5.3357208561,6.1834522071,0.217
5.3357208561,6.2333187571,0.167
5.3855874062,0.0,0.168
5.3855874062,0.0498665501,0.199
5.3855874062,0.0997331001,0.191
5.3855874062,0.1495996502,0.198
5.3855874062,0.1994662002,0.175
5.3855874062,0.2493327503,0.186
5.3855874062,0.2991993003,0.184
5.3855874062,0.3490658504,0.214
5.3855874062,0.3989324005,0.198
5.3855874062,0.4487989505,0.204
5.3855874062,0.4986655006,0.176
5.3855874062,0.5485320506,0.222
5.3855874062,0.5983986007,0.185
5.3855874062,0.6482651507,0.215
5.3855874062,0.6981317008,0.173
5.3855874062,0.7479982509,0.218
5.3855874062,0.7978648009,0.188
5.3855874062,0.847731351,0.173
5.3855874062,0.897597901,0.195
5.3855874062,0.9474644511,0.181
5.3855874062,0.9973310011,0.184
5.3855874062,1.0471975512,0.205
5.3855874062,1.0970641013,0.19
5.3855874062,1.1469306513,0.169
5.3855874062,1.1967972014,0.16
5.3855874062,1.2466637514,0.153
5.3855874062,1.2965303015,0.163
5.3855874062,1.3463968515,0.176
5.3855874062,1.3962634016,0.158
5.3855874062,1.4461299517,0.169
5.3855874062,1.4959965017,0.159
5.3855874062,1.5458630518,0.145
5.3855874062,1.5957296018,0.14
5.3855874062,1.6455961519,0.151
5.3855874062,1.6954627019,0.201
5.3855874062,1.745329252,0.208
5.3855874062,1.7951958021,0.343
5.3855874062,1.8450623521,0.26
5.3855874062,1.8949289022,0.295
5.3855874062,1.9447954522,0.44
5.3855874062,1.9946620023,0.239
5.3855874062,2.0445285523,0.304
5.3855874062,2.0943951024,0.559
5.3855874062,2.1442616525,0.65
5.3855874062,2.1941282025,0.653
5.3855874062,2.2439947526,0.609
5.3855874062,2.2938613026,0.531
5.3855874062,2.3437278527,0.833
5.3855874062,2.3935944027,0.576
5.3855874062,2.4434609528,0.848
5.3855874062,2.4933275028,0.713
5.3855874062,2.5431940529,0.429
5.3855874062,2.593060603,0.765
5.3855874062,2.642927153,1.092
5.3855874062,2.6927937031,0.749
5.3855874062,2.7426602531,0.712
5.3855874062,2.7925268032,0.687
5.3855874062,2.8423933532,0.975
5.3855874062,2.8922599033,1.138
5.3855874062,2.9421264534,1.185
5.3855874062,2.9919930034,0.978
5.3855874062,3.0418595535,0.748
5.3855874062,3.0917261035,0.666
5.3855874062,3.1415926536,0.974
5.3855874062,3.1914592036,0.678
5.3855874062,3.2413257537,0.49
5.3855874062,3.2911923038,0.915
5.3855874062,3.3410588538,0.976
5.3855874062,3.3909254039,0.682
5.3855874062,3.4407919539,0.971
5.3855874062,3.490658504,1.101
5.3855874062,3.540525054,1.003
5.3855874062,3.5903916041,0.981
5.3855874062,3.6402581542,0.8
5.3855874062,3.6901247042,0.594
5.3855874062,3.7399912543,0.446
5.3855874062,3.7898578043,0.678
5.3855874062,3.8397243544,0.849
5.3855874062,3.8895909044,0.835
5.3855874062,3.9394574545,0.446
5.3855874062,3.9893240046,0.583
5.3855874062,4.0391905546,0.809
5.3855874062,4.0890571047,0.566
5.3855874062,4.1389236547,0.542
5.3855874062,4.1887902048,0.32
5.3855874062,4.2386567548,0.477
5.3855874062,4.2885233049,0.389
5.3855874062,4.338389855,0.161
5.3855874062,4.388256405,0.216
5.3855874062,4.4381229551,0.12
5.3855874062,4.4879895051,0.096
5.3855874062,4.5378560552,0.123
5.3855874062,4.5877226052,0.126
5.3855874062,4.6375891553,0.108
5.3855874062,4.6874557054,0.128
5.3855874062,4.7373222554,0.12
5.3855874062,4.7871888055,0.123
5.3855874062,4.8370553555,0.125
5.3855874062,4.8869219056,0.1
5.3855874062,4.9367884556,0.099
5.3855874062,4.9866550057,0.096
5.3855874062,5.0365215558,0.094
5.3855874062,5.0863881058,0.096
5.3855874062,5.1362546559,0.098
5.3855874062,5.1861212059,0.094
5.3855874062,5.235987756,0.088
5.3855874062,5.285854306,0.086
5.3855874062,5.3357208561,0.085
5.3855874062,5.3855874062,0.085
5.3855874062,5.4354539562,0.093
5.3855874062,5.4853205063,0.113
5.3855874062,5.5351870563,0.133
5.3855874062,5.5850536064,0.142
5.3855874062,5.6349201564,0.08
5.3855874062,5.6847867065,0.155
5.3855874062,5.7346532566,0.107
5.3855874062,5.7845198066,0.163
5.3855874062,5.8343863567,0.176
5.3855874062,5.8842529067,0.18
5.3855874062,5.9341194568,0.182
5.3855874062,5.9839860068,0.17
5.3855874062,6.0338525569,0.179
5.3855874062,6.083719107,0.142
5.3855874062,6.133585657,0.203
5.3855874062,6.1834522071,0.292
5.3855874062,6.2333187571,0.176
5.4354539562,0.0,0.205
5.4354539562,0.0498665501,0.177
5.4354539562,0.0997331001,0.191
5.4354539562,0.1495996502,0.197
5.4354539562,0.1994662002,0.162
5.4354539562,0.2493327503,0.179
5.4354539562,0.2991993003,0.195
5.4354539562,0.3490658504,0.183
5.4354539562,0.3989324005,0.22
5.4354539562,0.4487989505,0.191
5.4354539562,0.4986655006,0.216
5.4354539562,0.5485320506,0.174
5.4354539562,0.5983986007,0.163
5.4354539562,0.6482651507,0.19
5.4354539562,0.6981317008,0.171
5.4354539562,0.7479982509,0.178
5.4354539562,0.7978648009,0.199
5.4354539562,0.847731351,0.205
5.4354539562,0.897597901,0.174
5.4354539562,0.9474644511,0.217
5.4354539562,0.9973310011,0.201
5.4354539562,1.0471975512,0.178
5.4354539562,1.0970641013,0.193
5.4354539562,1.1469306513,0.224
5.4354539562,1.1967972014,0.199
5.4354539562,1.2466637514,0.23
5.4354539562,1.2965303015,0.219
5.4354539562,1.3463968515,0.217
5.4354539562,1.3962634016,0.225
5.4354539562,1.4461299517,0.205
5.4354539562,1.4959965017,0.197
5.4354539562,1.5458630518,0.134
5.4354539562,1.5957296018,0.157
5.4354539562,1.6455961519,0.157
5.4354539562,1.6954627019,0.156
5.4354539562,1.745329252,0.151
5.4354539562,1.7951958021,0.177
5.4354539562,1.8450623521,0.317
5.4354539562,1.8949289022,0.214
5.4354539562,1.9447954522,0.234
5.4354539562,1.9946620023,0.532
5.4354539562,2.0445285523,0.428
5.4354539562,2.0943951024,0.201
5.4354539562,2.1442616525,0.352
5.4354539562,2.1941282025,0.603
5.4354539562,2.2439947526,0.75
5.4354539562,2.2938613026,0.797
5.4354539562,2.3437278527,0.418
5.4354539562,2.3935944027,0.57
5.4354539562,2.4434609528,0.661
5.4354539562,2.4933275028,0.689
5.4354539562,2.5431940529,0.73
5.4354539562,2.593060603,0.706
5.4354539562,2.642927153,0.837
5.4354539562,2.6927937031,1.054
5.4354539562,2.7426602531,0.75
5.4354539562,2.7925268032,0.858
5.4354539562,2.8423933532,0.509
5.4354539562,2.8922599033,0.832
5.4354539562,2.9421264534,0.86
5.4354539562,2.9919930034,0.708
5.4354539562,3.0418595535,0.525
5.4354539562,3.0917261035,0.883
5.4354539562,3.1415926536,0.793
5.4354539562,3.1914592036,0.826
5.4354539562,3.2413257537,0.693
5.4354539562,3.2911923038,0.249
5.4354539562,3.3410588538,0.62
5.4354539562,3.3909254039,0.617
5.4354539562,3.4407919539,0.751
5.4354539562,3.490658504,0.817
5.4354539562,3.540525054,1.125
5.4354539562,3.5903916041,0.484
5.4354539562,3.6402581542,0.568
5.4354539562,3.6901247042,0.551
5.4354539562,3.7399912543,0.917
5.4354539562,3.7898578043,0.54
5.4354539562,3.8397243544,0.362
