t1,t2,value
5.0265482457,3.9444441095,0.906
5.0265482457,3.9793506945,0.822
5.0265482457,4.0142572796,0.679
5.0265482457,4.0491638646,0.749
5.0265482457,4.0840704497,0.586
5.0265482457,4.1189770347,0.751
5.0265482457,4.1538836197,0.576
5.0265482457,4.1887902048,0.65
5.0265482457,4.2236967898,0.593
5.0265482457,4.2586033749,0.558
5.0265482457,4.2935099599,0.324
5.0265482457,4.3284165449,0.476
5.0265482457,4.36332313,0.712
5.0265482457,4.398229715,0.907
5.0265482457,4.4331363001,0.798
5.0265482457,4.4680428851,0.777
5.0265482457,4.5029494701,0.586
5.0265482457,4.5378560552,0.704
5.0265482457,4.5727626402,0.62
5.0265482457,4.6076692253,0.582
5.0265482457,4.6425758103,0.294
5.0265482457,4.6774823953,0.181
5.0265482457,4.7123889804,0.615
5.0265482457,4.7472955654,0.413
5.0265482457,4.7822021505,0.26
5.0265482457,4.8171087355,0.222
5.0265482457,4.8520153205,0.261
5.0265482457,4.8869219056,0.159
5.0265482457,4.9218284906,0.101
5.0265482457,4.9567350757,0.096
5.0265482457,4.9916416607,0.107
5.0265482457,5.0265482457,0.128
5.0265482457,5.0614548308,0.139
5.0265482457,5.0963614158,0.142
5.0265482457,5.1312680009,0.141
5.0265482457,5.1661745859,0.139
5.0265482457,5.2010811709,0.137
5.0265482457,5.235987756,0.135
5.0265482457,5.270894341,0.134
5.0265482457,5.3058009261,0.137
5.0265482457,5.3407075111,0.143
5.0265482457,5.3756140961,0.148
5.0265482457,5.4105206812,0.15
5.0265482457,5.4454272662,0.135
5.0265482457,5.4803338513,0.136
5.0265482457,5.5152404363,0.162
5.0265482457,5.5501470213,0.247
5.0265482457,5.5850536064,0.286
5.0265482457,5.6199601914,0.269
5.0265482457,5.6548667765,0.275
5.0265482457,5.6897733615,0.19
5.0265482457,5.7246799465,0.231
5.0265482457,5.7595865316,0.132
5.0265482457,5.7944931166,0.202
5.0265482457,5.8293997017,0.379
5.0265482457,5.8643062867,0.228
5.0265482457,5.8992128717,0.457
5.0265482457,5.9341194568,0.188
5.0265482457,5.9690260418,0.173
5.0265482457,6.0039326269,0.42
5.0265482457,6.0388392119,0.225
5.0265482457,6.0737457969,0.165
5.0265482457,6.108652382,0.191
5.0265482457,6.143558967,0.167
5.0265482457,6.1784655521,0.169
5.0265482457,6.2133721371,0.173
5.0265482457,6.2482787221,0.357
5.0614548308,0.0,0.317
5.0614548308,0.034906585,0.256
5.0614548308,0.0698131701,0.271
5.0614548308,0.1047197551,0.284
5.0614548308,0.1396263402,0.166
5.0614548308,0.1745329252,0.166
5.0614548308,0.2094395102,0.187
5.0614548308,0.2443460953,0.198
5.0614548308,0.2792526803,0.199
5.0614548308,0.3141592654,0.202
5.0614548308,0.3490658504,0.212
5.0614548308,0.3839724354,0.217
5.0614548308,0.4188790205,0.177
5.0614548308,0.4537856055,0.183
5.0614548308,0.4886921906,0.216
5.0614548308,0.5235987756,0.198
5.0614548308,0.5585053606,0.203
5.0614548308,0.5934119457,0.17
5.0614548308,0.6283185307,0.143
5.0614548308,0.6632251158,0.163
5.0614548308,0.6981317008,0.192
5.0614548308,0.7330382858,0.214
5.0614548308,0.7679448709,0.171
5.0614548308,0.8028514559,0.144
5.0614548308,0.837758041,0.14
5.0614548308,0.872664626,0.14
5.0614548308,0.907571211,0.2
5.0614548308,0.9424777961,0.198
5.0614548308,0.9773843811,0.149
5.0614548308,1.0122909662,0.216
5.0614548308,1.0471975512,0.249
5.0614548308,1.0821041362,0.417
5.0614548308,1.1170107213,0.144
5.0614548308,1.1519173063,0.152
5.0614548308,1.1868238914,0.365
5.0614548308,1.2217304764,0.432
5.0614548308,1.2566370614,0.301
5.0614548308,1.2915436465,0.313
5.0614548308,1.3264502315,0.438
5.0614548308,1.3613568166,0.371
5.0614548308,1.3962634016,0.531
5.0614548308,1.4311699866,0.397
5.0614548308,1.4660765717,0.387
5.0614548308,1.5009831567,0.367
5.0614548308,1.5358897418,0.651
5.0614548308,1.5707963268,0.742
5.0614548308,1.6057029118,0.484
5.0614548308,1.6406094969,0.595
5.0614548308,1.6755160819,0.552
5.0614548308,1.710422667,0.287
5.0614548308,1.745329252,0.647
5.0614548308,1.780235837,0.888
5.0614548308,1.8151424221,0.997
5.0614548308,1.8500490071,0.83
5.0614548308,1.8849555922,0.8
5.0614548308,1.9198621772,0.637
5.0614548308,1.9547687622,0.86
5.0614548308,1.9896753473,0.979
5.0614548308,2.0245819323,1.007
5.0614548308,2.0594885174,0.807
5.0614548308,2.0943951024,1.178
5.0614548308,2.1293016874,0.864
5.0614548308,2.1642082725,0.695
5.0614548308,2.1991148575,0.656
5.0614548308,2.2340214426,0.837
5.0614548308,2.2689280276,1.256
5.0614548308,2.3038346126,0.841
5.0614548308,2.3387411977,0.787
5.0614548308,2.3736477827,1.249
5.0614548308,2.4085543678,1.363
5.0614548308,2.4434609528,1.383
5.0614548308,2.4783675378,0.866
5.0614548308,2.5132741229,1.11
5.0614548308,2.5481807079,1.188
5.0614548308,2.583087293,0.868
5.0614548308,2.617993878,1.207
5.0614548308,2.652900463,1.281
5.0614548308,2.6878070481,1.098
5.0614548308,2.7227136331,0.975
5.0614548308,2.7576202182,0.862
5.0614548308,2.7925268032,0.87
5.0614548308,2.8274333882,1.623
5.0614548308,2.8623399733,1.124
5.0614548308,2.8972465583,0.73
5.0614548308,2.9321531434,1.134
5.0614548308,2.9670597284,1.349
5.0614548308,3.0019663134,0.847
5.0614548308,3.0368728985,1.076
5.0614548308,3.0717794835,1.102
5.0614548308,3.1066860685,1.121
5.0614548308,3.1415926536,1.05
5.0614548308,3.1764992386,0.952
5.0614548308,3.2114058237,0.902
5.0614548308,3.2463124087,1.287
5.0614548308,3.2812189937,0.939
5.0614548308,3.3161255788,1.055
5.0614548308,3.3510321638,0.995
5.0614548308,3.3859387489,1.016
5.0614548308,3.4208453339,0.957
5.0614548308,3.4557519189,1.113
5.0614548308,3.490658504,1.294
5.0614548308,3.525565089,0.892
5.0614548308,3.5604716741,0.901
5.0614548308,3.5953782591,1.035
5.0614548308,3.6302848441,1.017
5.0614548308,3.6651914292,0.752
5.0614548308,3.7000980142,0.886
5.0614548308,3.7350045993,1.05
5.0614548308,3.7699111843,0.794
5.0614548308,3.8048177693,0.814
5.0614548308,3.8397243544,0.921
5.0614548308,3.8746309394,1.15
5.0614548308,3.9095375245,0.996
5.0614548308,3.9444441095,0.774
5.0614548308,3.9793506945,0.972
5.0614548308,4.0142572796,0.796
5.0614548308,4.0491638646,0.687
5.0614548308,4.0840704497,0.432
5.0614548308,4.1189770347,0.737
5.0614548308,4.1538836197,0.433
5.0614548308,4.1887902048,0.621
5.0614548308,4.2236967898,0.369
5.0614548308,4.2586033749,0.826
5.0614548308,4.2935099599,0.43
5.0614548308,4.3284165449,0.402
5.0614548308,4.36332313,0.588
5.0614548308,4.398229715,0.644
5.0614548308,4.4331363001,0.819
5.0614548308,4.4680428851,0.697
5.0614548308,4.5029494701,0.768
5.0614548308,4.5378560552,0.253
5.0614548308,4.5727626402,0.51
5.0614548308,4.6076692253,0.291
5.0614548308,4.6425758103,0.29
5.0614548308,4.6774823953,0.313
5.0614548308,4.7123889804,0.359
5.0614548308,4.7472955654,0.319
5.0614548308,4.7822021505,0.238
5.0614548308,4.8171087355,0.187
5.0614548308,4.8520153205,0.503
5.0614548308,4.8869219056,0.12
5.0614548308,4.9218284906,0.131
5.0614548308,4.9567350757,0.122
5.0614548308,4.9916416607,0.128
5.0614548308,5.0265482457,0.135
5.0614548308,5.0614548308,0.136
5.0614548308,5.0963614158,0.135
5.0614548308,5.1312680009,0.131
5.0614548308,5.1661745859,0.126
5.0614548308,5.2010811709,0.118
5.0614548308,5.235987756,0.11
5.0614548308,5.270894341,0.108
5.0614548308,5.3058009261,0.11
5.0614548308,5.3407075111,0.11
5.0614548308,5.3756140961,0.115
5.0614548308,5.4105206812,0.133
5.0614548308,5.4454272662,0.143
5.0614548308,5.4803338513,0.128
5.0614548308,5.5152404363,0.147
5.0614548308,5.5501470213,0.147
5.0614548308,5.5850536064,0.242
5.0614548308,5.6199601914,0.159
5.0614548308,5.6548667765,0.36
5.0614548308,5.6897733615,0.228
5.0614548308,5.7246799465,0.113
5.0614548308,5.7595865316,0.14
5.0614548308,5.7944931166,0.115
5.0614548308,5.8293997017,0.232
5.0614548308,5.8643062867,0.121
5.0614548308,5.8992128717,0.336
5.0614548308,5.9341194568,0.3
5.0614548308,5.9690260418,0.204
5.0614548308,6.0039326269,0.188
5.0614548308,6.0388392119,0.305
5.0614548308,6.0737457969,0.153
5.0614548308,6.108652382,0.177
5.0614548308,6.143558967,0.181
5.0614548308,6.1784655521,0.172
5.0614548308,6.2133721371,0.187
5.0614548308,6.2482787221,0.159
5.0963614158,0.0,0.248
5.0963614158,0.034906585,0.201
5.0963614158,0.0698131701,0.202
5.0963614158,0.1047197551,0.284
5.0963614158,0.1396263402,0.243
5.0963614158,0.1745329252,0.171
5.0963614158,0.2094395102,0.16
5.0963614158,0.2443460953,0.173
5.0963614158,0.2792526803,0.227
5.0963614158,0.3141592654,0.212
5.0963614158,0.3490658504,0.18
5.0963614158,0.3839724354,0.187
5.0963614158,0.4188790205,0.158
5.0963614158,0.4537856055,0.211
5.0963614158,0.4886921906,0.195
5.0963614158,0.5235987756,0.178
5.0963614158,0.5585053606,0.168
5.0963614158,0.5934119457,0.209
5.0963614158,0.6283185307,0.152
5.0963614158,0.6632251158,0.155
5.0963614158,0.6981317008,0.172
5.0963614158,0.7330382858,0.193
5.0963614158,0.7679448709,0.192
5.0963614158,0.8028514559,0.149
5.0963614158,0.837758041,0.141
5.0963614158,0.872664626,0.143
5.0963614158,0.907571211,0.16
5.0963614158,0.9424777961,0.189
5.0963614158,0.9773843811,0.165
5.0963614158,1.0122909662,0.165
5.0963614158,1.0471975512,0.167
5.0963614158,1.0821041362,0.237
5.0963614158,1.1170107213,0.31
5.0963614158,1.1519173063,0.307
5.0963614158,1.1868238914,0.183
5.0963614158,1.2217304764,0.259
5.0963614158,1.2566370614,0.151
5.0963614158,1.2915436465,0.499
5.0963614158,1.3264502315,0.386
5.0963614158,1.3613568166,0.39
5.0963614158,1.3962634016,0.335
5.0963614158,1.4311699866,0.43
5.0963614158,1.4660765717,0.485
5.0963614158,1.5009831567,0.447
5.0963614158,1.5358897418,0.442
5.0963614158,1.5707963268,0.71
5.0963614158,1.6057029118,0.491
5.0963614158,1.6406094969,0.675
5.0963614158,1.6755160819,0.786
5.0963614158,1.710422667,0.584
5.0963614158,1.745329252,0.339
5.0963614158,1.780235837,0.545
5.0963614158,1.8151424221,0.471
5.0963614158,1.8500490071,0.761
5.0963614158,1.8849555922,0.683
5.0963614158,1.9198621772,0.922
5.0963614158,1.9547687622,0.962
5.0963614158,1.9896753473,0.782
5.0963614158,2.0245819323,0.995
5.0963614158,2.0594885174,0.89
5.0963614158,2.0943951024,0.878
5.0963614158,2.1293016874,0.719
5.0963614158,2.1642082725,1.124
5.0963614158,2.1991148575,1.0
5.0963614158,2.2340214426,0.765
5.0963614158,2.2689280276,0.729
5.0963614158,2.3038346126,1.074
5.0963614158,2.3387411977,1.243
5.0963614158,2.3736477827,0.873
5.0963614158,2.4085543678,1.037
5.0963614158,2.4434609528,0.777
5.0963614158,2.4783675378,1.072
5.0963614158,2.5132741229,1.239
5.0963614158,2.5481807079,1.28
5.0963614158,2.583087293,0.906
5.0963614158,2.617993878,1.028
5.0963614158,2.652900463,1.157
5.0963614158,2.6878070481,1.066
5.0963614158,2.7227136331,0.432
5.0963614158,2.7576202182,1.106
5.0963614158,2.7925268032,1.144
5.0963614158,2.8274333882,0.819
5.0963614158,2.8623399733,0.962
5.0963614158,2.8972465583,1.22
5.0963614158,2.9321531434,1.389
5.0963614158,2.9670597284,1.146
5.0963614158,3.0019663134,0.966
5.0963614158,3.0368728985,0.825
5.0963614158,3.0717794835,1.281
5.0963614158,3.1066860685,0.671
5.0963614158,3.1415926536,0.846
5.0963614158,3.1764992386,0.91
5.0963614158,3.2114058237,1.036
5.0963614158,3.2463124087,1.064
5.0963614158,3.2812189937,1.135
5.0963614158,3.3161255788,1.171
5.0963614158,3.3510321638,1.139
5.0963614158,3.3859387489,0.993
5.0963614158,3.4208453339,0.839
5.0963614158,3.4557519189,1.01
5.0963614158,3.490658504,0.741
5.0963614158,3.525565089,0.857
5.0963614158,3.5604716741,1.106
5.0963614158,3.5953782591,1.173
5.0963614158,3.6302848441,0.832
5.0963614158,3.6651914292,1.035
5.0963614158,3.7000980142,0.961
5.0963614158,3.7350045993,0.889
5.0963614158,3.7699111843,1.012
5.0963614158,3.8048177693,0.96
5.0963614158,3.8397243544,1.045
5.0963614158,3.8746309394,0.817
5.0963614158,3.9095375245,1.225
5.0963614158,3.9444441095,0.703
5.0963614158,3.9793506945,0.786
5.0963614158,4.0142572796,0.665
5.0963614158,4.0491638646,0.705
5.0963614158,4.0840704497,0.829
5.0963614158,4.1189770347,0.785
5.0963614158,4.1538836197,0.313
5.0963614158,4.1887902048,0.327
5.0963614158,4.2236967898,0.958
5.0963614158,4.2586033749,0.369
5.0963614158,4.2935099599,0.657
5.0963614158,4.3284165449,0.389
5.0963614158,4.36332313,0.299
5.0963614158,4.398229715,0.49
5.0963614158,4.4331363001,0.58
5.0963614158,4.4680428851,0.598
5.0963614158,4.5029494701,0.546
5.0963614158,4.5378560552,0.576
5.0963614158,4.5727626402,0.456
5.0963614158,4.6076692253,0.348
5.0963614158,4.6425758103,0.263
5.0963614158,4.6774823953,0.219
5.0963614158,4.7123889804,0.445
5.0963614158,4.7472955654,0.387
5.0963614158,4.7822021505,0.396
5.0963614158,4.8171087355,0.148
5.0963614158,4.8520153205,0.426
5.0963614158,4.8869219056,0.158
5.0963614158,4.9218284906,0.133
5.0963614158,4.9567350757,0.124
5.0963614158,4.9916416607,0.128
5.0963614158,5.0265482457,0.13
5.0963614158,5.0614548308,0.13
5.0963614158,5.0963614158,0.127
5.0963614158,5.1312680009,0.121
5.0963614158,5.1661745859,0.113
5.0963614158,5.2010811709,0.107
5.0963614158,5.235987756,0.109
5.0963614158,5.270894341,0.118
5.0963614158,5.3058009261,0.128
5.0963614158,5.3407075111,0.135
5.0963614158,5.3756140961,0.136
5.0963614158,5.4105206812,0.128
5.0963614158,5.4454272662,0.115
5.0963614158,5.4803338513,0.134
5.0963614158,5.5152404363,0.131
5.0963614158,5.5501470213,0.122
5.0963614158,5.5850536064,0.307
5.0963614158,5.6199601914,0.227
5.0963614158,5.6548667765,0.118
5.0963614158,5.6897733615,0.202
5.0963614158,5.7246799465,0.201
5.0963614158,5.7595865316,0.152
5.0963614158,5.7944931166,0.132
5.0963614158,5.8293997017,0.153
5.0963614158,5.8643062867,0.246
5.0963614158,5.8992128717,0.274
5.0963614158,5.9341194568,0.222
5.0963614158,5.9690260418,0.234
5.0963614158,6.0039326269,0.216
5.0963614158,6.0388392119,0.21
5.0963614158,6.0737457969,0.15
5.0963614158,6.108652382,0.189
5.0963614158,6.143558967,0.116
5.0963614158,6.1784655521,0.146
5.0963614158,6.2133721371,0.166
5.0963614158,6.2482787221,0.169
5.1312680009,0.0,0.192
5.1312680009,0.034906585,0.249
5.1312680009,0.0698131701,0.164
5.1312680009,0.1047197551,0.21
5.1312680009,0.1396263402,0.188
5.1312680009,0.1745329252,0.247
5.1312680009,0.2094395102,0.186
5.1312680009,0.2443460953,0.167
5.1312680009,0.2792526803,0.171
5.1312680009,0.3141592654,0.206
5.1312680009,0.3490658504,0.224
5.1312680009,0.3839724354,0.179
5.1312680009,0.4188790205,0.188
5.1312680009,0.4537856055,0.195
5.1312680009,0.4886921906,0.208
5.1312680009,0.5235987756,0.2
5.1312680009,0.5585053606,0.156
5.1312680009,0.5934119457,0.195
5.1312680009,0.6283185307,0.188
5.1312680009,0.6632251158,0.158
5.1312680009,0.6981317008,0.167
5.1312680009,0.7330382858,0.167
5.1312680009,0.7679448709,0.214
5.1312680009,0.8028514559,0.167
5.1312680009,0.837758041,0.146
5.1312680009,0.872664626,0.149
5.1312680009,0.907571211,0.143
5.1312680009,0.9424777961,0.158
5.1312680009,0.9773843811,0.2
5.1312680009,1.0122909662,0.203
5.1312680009,1.0471975512,0.115
5.1312680009,1.0821041362,0.159
5.1312680009,1.1170107213,0.2
5.1312680009,1.1519173063,0.207
5.1312680009,1.1868238914,0.183
5.1312680009,1.2217304764,0.37
5.1312680009,1.2566370614,0.263
5.1312680009,1.2915436465,0.264
5.1312680009,1.3264502315,0.165
5.1312680009,1.3613568166,0.246
5.1312680009,1.3962634016,0.271
5.1312680009,1.4311699866,0.373
5.1312680009,1.4660765717,0.358
5.1312680009,1.5009831567,0.499
5.1312680009,1.5358897418,0.548
5.1312680009,1.5707963268,0.366
5.1312680009,1.6057029118,0.679
5.1312680009,1.6406094969,0.37
5.1312680009,1.6755160819,0.708
5.1312680009,1.710422667,0.716
5.1312680009,1.745329252,0.396
5.1312680009,1.780235837,0.529
5.1312680009,1.8151424221,0.304
5.1312680009,1.8500490071,0.404
5.1312680009,1.8849555922,0.644
5.1312680009,1.9198621772,0.934
5.1312680009,1.9547687622,0.818
5.1312680009,1.9896753473,0.823
5.1312680009,2.0245819323,0.859
5.1312680009,2.0594885174,0.978
5.1312680009,2.0943951024,0.576
5.1312680009,2.1293016874,0.966
5.1312680009,2.1642082725,1.085
5.1312680009,2.1991148575,0.834
5.1312680009,2.2340214426,0.802
5.1312680009,2.2689280276,0.975
5.1312680009,2.3038346126,0.757
5.1312680009,2.3387411977,0.91
5.1312680009,2.3736477827,1.044
5.1312680009,2.4085543678,1.01
5.1312680009,2.4434609528,0.92
5.1312680009,2.4783675378,1.102
5.1312680009,2.5132741229,0.892
5.1312680009,2.5481807079,0.932
5.1312680009,2.583087293,0.801
5.1312680009,2.617993878,1.203
5.1312680009,2.652900463,0.977
5.1312680009,2.6878070481,0.855
5.1312680009,2.7227136331,1.122
5.1312680009,2.7576202182,1.163
5.1312680009,2.7925268032,1.3
5.1312680009,2.8274333882,1.192
5.1312680009,2.8623399733,1.046
5.1312680009,2.8972465583,0.608
5.1312680009,2.9321531434,1.149
5.1312680009,2.9670597284,0.936
5.1312680009,3.0019663134,1.003
5.1312680009,3.0368728985,1.031
5.1312680009,3.0717794835,1.15
5.1312680009,3.1066860685,1.086
5.1312680009,3.1415926536,0.921
5.1312680009,3.1764992386,1.103
5.1312680009,3.2114058237,1.228
5.1312680009,3.2463124087,0.903
5.1312680009,3.2812189937,0.949
5.1312680009,3.3161255788,0.546
5.1312680009,3.3510321638,0.794
5.1312680009,3.3859387489,0.7
5.1312680009,3.4208453339,0.965
5.1312680009,3.4557519189,0.79
5.1312680009,3.490658504,1.183
5.1312680009,3.525565089,1.378
5.1312680009,3.5604716741,1.046
5.1312680009,3.5953782591,1.191
5.1312680009,3.6302848441,1.4
5.1312680009,3.6651914292,0.935
5.1312680009,3.7000980142,1.22
5.1312680009,3.7350045993,0.696
5.1312680009,3.7699111843,0.746
5.1312680009,3.8048177693,0.907
5.1312680009,3.8397243544,0.885
5.1312680009,3.8746309394,1.121
5.1312680009,3.9095375245,0.929
5.1312680009,3.9444441095,0.835
5.1312680009,3.9793506945,0.995
5.1312680009,4.0142572796,0.653
5.1312680009,4.0491638646,0.872
5.1312680009,4.0840704497,0.871
5.1312680009,4.1189770347,0.595
5.1312680009,4.1538836197,0.433
5.1312680009,4.1887902048,0.522
5.1312680009,4.2236967898,0.498
5.1312680009,4.2586033749,0.779
5.1312680009,4.2935099599,0.582
5.1312680009,4.3284165449,0.255
5.1312680009,4.36332313,0.36
5.1312680009,4.398229715,0.356
5.1312680009,4.4331363001,0.254
5.1312680009,4.4680428851,0.355
5.1312680009,4.5029494701,0.506
5.1312680009,4.5378560552,0.236
5.1312680009,4.5727626402,0.415
5.1312680009,4.6076692253,0.201
5.1312680009,4.6425758103,0.199
5.1312680009,4.6774823953,0.139
5.1312680009,4.7123889804,0.404
5.1312680009,4.7472955654,0.222
5.1312680009,4.7822021505,0.414
5.1312680009,4.8171087355,0.284
5.1312680009,4.8520153205,0.322
5.1312680009,4.8869219056,0.149
5.1312680009,4.9218284906,0.121
5.1312680009,4.9567350757,0.118
5.1312680009,4.9916416607,0.123
5.1312680009,5.0265482457,0.124
5.1312680009,5.0614548308,0.123
5.1312680009,5.0963614158,0.119
5.1312680009,5.1312680009,0.112
5.1312680009,5.1661745859,0.106
5.1312680009,5.2010811709,0.106
5.1312680009,5.235987756,0.11
5.1312680009,5.270894341,0.115
5.1312680009,5.3058009261,0.121
5.1312680009,5.3407075111,0.128
5.1312680009,5.3756140961,0.137
5.1312680009,5.4105206812,0.141
5.1312680009,5.4454272662,0.139
5.1312680009,5.4803338513,0.112
5.1312680009,5.5152404363,0.122
5.1312680009,5.5501470213,0.139
5.1312680009,5.5850536064,0.144
5.1312680009,5.6199601914,0.224
5.1312680009,5.6548667765,0.14
5.1312680009,5.6897733615,0.193
5.1312680009,5.7246799465,0.229
5.1312680009,5.7595865316,0.151
5.1312680009,5.7944931166,0.137
5.1312680009,5.8293997017,0.134
5.1312680009,5.8643062867,0.21
5.1312680009,5.8992128717,0.378
5.1312680009,5.9341194568,0.204
5.1312680009,5.9690260418,0.257
5.1312680009,6.0039326269,0.207
5.1312680009,6.0388392119,0.173
5.1312680009,6.0737457969,0.176
5.1312680009,6.108652382,0.25
5.1312680009,6.143558967,0.23
5.1312680009,6.1784655521,0.158
5.1312680009,6.2133721371,0.171
5.1312680009,6.2482787221,0.177
5.1661745859,0.0,0.155
5.1661745859,0.034906585,0.209
5.1661745859,0.0698131701,0.204
5.1661745859,0.1047197551,0.169
5.1661745859,0.1396263402,0.16
5.1661745859,0.1745329252,0.18
5.1661745859,0.2094395102,0.227
5.1661745859,0.2443460953,0.209
5.1661745859,0.2792526803,0.176
5.1661745859,0.3141592654,0.173
5.1661745859,0.3490658504,0.203
5.1661745859,0.3839724354,0.221
5.1661745859,0.4188790205,0.185
5.1661745859,0.4537856055,0.186
5.1661745859,0.4886921906,0.173
5.1661745859,0.5235987756,0.216
5.1661745859,0.5585053606,0.182
5.1661745859,0.5934119457,0.162
5.1661745859,0.6283185307,0.222
5.1661745859,0.6632251158,0.19
5.1661745859,0.6981317008,0.176
5.1661745859,0.7330382858,0.166
5.1661745859,0.7679448709,0.175
5.1661745859,0.8028514559,0.207
5.1661745859,0.837758041,0.163
5.1661745859,0.872664626,0.158
5.1661745859,0.907571211,0.139
5.1661745859,0.9424777961,0.151
5.1661745859,0.9773843811,0.212
5.1661745859,1.0122909662,0.212
5.1661745859,1.0471975512,0.14
5.1661745859,1.0821041362,0.155
5.1661745859,1.1170107213,0.301
5.1661745859,1.1519173063,0.16
5.1661745859,1.1868238914,0.175
5.1661745859,1.2217304764,0.153
5.1661745859,1.2566370614,0.177
5.1661745859,1.2915436465,0.189
5.1661745859,1.3264502315,0.168
5.1661745859,1.3613568166,0.168
5.1661745859,1.3962634016,0.332
5.1661745859,1.4311699866,0.3
5.1661745859,1.4660765717,0.255
5.1661745859,1.5009831567,0.367
5.1661745859,1.5358897418,0.385
5.1661745859,1.5707963268,0.386
5.1661745859,1.6057029118,0.46
5.1661745859,1.6406094969,0.404
5.1661745859,1.6755160819,0.409
5.1661745859,1.710422667,0.441
5.1661745859,1.745329252,0.623
5.1661745859,1.780235837,0.713
5.1661745859,1.8151424221,0.625
5.1661745859,1.8500490071,0.435
5.1661745859,1.8849555922,0.834
5.1661745859,1.9198621772,0.823
5.1661745859,1.9547687622,0.64
5.1661745859,1.9896753473,0.841
5.1661745859,2.0245819323,0.559
5.1661745859,2.0594885174,0.939
5.1661745859,2.0943951024,0.792
5.1661745859,2.1293016874,0.837
5.1661745859,2.1642082725,0.614
5.1661745859,2.1991148575,0.899
5.1661745859,2.2340214426,0.944
5.1661745859,2.2689280276,0.768
5.1661745859,2.3038346126,1.057
5.1661745859,2.3387411977,0.989
5.1661745859,2.3736477827,0.754
5.1661745859,2.4085543678,0.954
5.1661745859,2.4434609528,1.144
5.1661745859,2.4783675378,1.035
5.1661745859,2.5132741229,1.004
5.1661745859,2.5481807079,1.202
5.1661745859,2.583087293,1.114
5.1661745859,2.617993878,0.695
5.1661745859,2.652900463,1.222
5.1661745859,2.6878070481,0.823
5.1661745859,2.7227136331,1.279
5.1661745859,2.7576202182,0.954
5.1661745859,2.7925268032,0.847
5.1661745859,2.8274333882,0.971
5.1661745859,2.8623399733,1.107
5.1661745859,2.8972465583,1.005
5.1661745859,2.9321531434,1.087
5.1661745859,2.9670597284,0.808
5.1661745859,3.0019663134,1.181
5.1661745859,3.0368728985,0.921
5.1661745859,3.0717794835,0.938
5.1661745859,3.1066860685,0.907
5.1661745859,3.1415926536,1.169
5.1661745859,3.1764992386,0.934
5.1661745859,3.2114058237,0.809
5.1661745859,3.2463124087,0.84
5.1661745859,3.2812189937,0.98
5.1661745859,3.3161255788,0.941
5.1661745859,3.3510321638,0.927
5.1661745859,3.3859387489,1.073
5.1661745859,3.4208453339,0.858
5.1661745859,3.4557519189,0.771
5.1661745859,3.490658504,1.194
5.1661745859,3.525565089,0.929
5.1661745859,3.5604716741,0.898
5.1661745859,3.5953782591,0.546
5.1661745859,3.6302848441,0.84
5.1661745859,3.6651914292,0.583
5.1661745859,3.7000980142,0.916
5.1661745859,3.7350045993,0.9
5.1661745859,3.7699111843,0.778
5.1661745859,3.8048177693,0.975
5.1661745859,3.8397243544,0.866
5.1661745859,3.8746309394,0.814
5.1661745859,3.9095375245,1.029
5.1661745859,3.9444441095,0.78
5.1661745859,3.9793506945,1.059
5.1661745859,4.0142572796,0.758
5.1661745859,4.0491638646,0.321
5.1661745859,4.0840704497,0.736
5.1661745859,4.1189770347,0.506
5.1661745859,4.1538836197,0.575
5.1661745859,4.1887902048,0.532
5.1661745859,4.2236967898,0.318
5.1661745859,4.2586033749,0.5
5.1661745859,4.2935099599,0.79
5.1661745859,4.3284165449,0.314
5.1661745859,4.36332313,0.287
5.1661745859,4.398229715,0.382
5.1661745859,4.4331363001,0.318
5.1661745859,4.4680428851,0.276
5.1661745859,4.5029494701,0.327
5.1661745859,4.5378560552,0.347
5.1661745859,4.5727626402,0.371
5.1661745859,4.6076692253,0.174
5.1661745859,4.6425758103,0.185
5.1661745859,4.6774823953,0.136
5.1661745859,4.7123889804,0.327
5.1661745859,4.7472955654,0.464
5.1661745859,4.7822021505,0.299
5.1661745859,4.8171087355,0.258
5.1661745859,4.8520153205,0.161
5.1661745859,4.8869219056,0.136
5.1661745859,4.9218284906,0.109
5.1661745859,4.9567350757,0.114
5.1661745859,4.9916416607,0.119
5.1661745859,5.0265482457,0.119
5.1661745859,5.0614548308,0.117
5.1661745859,5.0963614158,0.112
5.1661745859,5.1312680009,0.107
5.1661745859,5.1661745859,0.104
5.1661745859,5.2010811709,0.106
5.1661745859,5.235987756,0.107
5.1661745859,5.270894341,0.108
5.1661745859,5.3058009261,0.11
5.1661745859,5.3407075111,0.115
5.1661745859,5.3756140961,0.125
5.1661745859,5.4105206812,0.136
5.1661745859,5.4454272662,0.142
5.1661745859,5.4803338513,0.138
5.1661745859,5.5152404363,0.111
5.1661745859,5.5501470213,0.124
5.1661745859,5.5850536064,0.137
5.1661745859,5.6199601914,0.137
5.1661745859,5.6548667765,0.129
5.1661745859,5.6897733615,0.109
5.1661745859,5.7246799465,0.236
5.1661745859,5.7595865316,0.169
5.1661745859,5.7944931166,0.096
5.1661745859,5.8293997017,0.128
5.1661745859,5.8643062867,0.135
5.1661745859,5.8992128717,0.183
5.1661745859,5.9341194568,0.232
5.1661745859,5.9690260418,0.248
5.1661745859,6.0039326269,0.254
5.1661745859,6.0388392119,0.203
5.1661745859,6.0737457969,0.138
